station_id,station_name,district,rack_count
2032, 이수역 11번출구쪽,동작구,
2033, 사당동 아르테스 웨딩앞,동작구,
2034, 사당역 7번출구쪽,동작구,
2036, 정금마을 마을버스정류장,동작구,
2037, 동작역 5번출구 동작주차공원,동작구,
2038, 동작역 7번출구,동작구,
2040, 비계 버스정류소,동작구,
2041, 사당중학교 버스정류소,동작구,
2048, 삼일초등학교 인근,동작구,
2050, 노량진역 5번출구,동작구,
2054, 삼익아파트,동작구,
2056, 동작구민 체육센터,동작구,
2057, 상도 아이파크 아파트,동작구,
2058, 동작경찰서,동작구,
2059, 보라매공원 정문,동작구,
2060, 남성역3번출구 뒤,동작구,
2062, 사당새마을금고,동작구,
2064, 흑석한강푸르지오 106동앞,동작구,
2065, 서울시여성가족재단,동작구,
2066, 양문교회 앞,동작구,
2067, 보라매역?동작세무서 버스정류장(강남중학교방면),동작구,
2068, 총신대 앞(육교),동작구,
2069, 숭실대 입구역3번 출구 앞,동작구,
2070, 노량진역 2번 출구 앞,동작구,
2071, 대림아파트 후문 상가 옆,동작구,
2077,노들역 3번출구,동작구,10.0
2078,흑석 아크로리버하임(103동),동작구,13.0
2079,중앙대학교 중앙광장,동작구,25.0
2080, 대방지하보도(대방동경남아너스빌아파트),동작구,15.0
2082,7호선 이수역7번출구,동작구,10.0
2083,흑석롯데캐슬에듀포레(107동),동작구,10.0
2084,e편한세상 상도노빌리티 앞,동작구,15.0
2085,강남중학교 앞,동작구,20.0
2086,삼일수영장 앞,동작구,22.0
2088,상도중앙하이츠빌 입구,동작구,10.0
2089,사당역10번출구(금강빌딩),동작구,10.0
2090,기아자동차 사당점 앞,동작구,15.0
2091, 이수역9번출구,동작구,15.0
2092,흑석한강푸르지오(110동),동작구,10.0
2093,상도SH빌아파트 입구,동작구,8.0
2094,숭실대학교(중문),동작구,20.0
2095,경문고등학교 앞,동작구,10.0
2096,서울특별시 동작관악교육지원청,동작구,8.0
2102, 봉림교 교통섬,관악구,
2103, 신림동 우방아파트,관악구,
2104, 사당역 5번출구,관악구,
2105, 미성동 신림체육센터,관악구,
2106, 세이브마트,관악구,
2108, 은천치안센터,관악구,20.0
2109, 은천로입구 가로공원,관악구,
2110, 조원동 미성아파트,관악구,
2111, 서울대입구역 1번출구,관악구,10.0
2112, 서울대입구역 마에스트로,관악구,
2113, 관악동작견인차량보관소,관악구,
2115, 관악구시설관리공단,관악구,
2116, 에이스에이존빌딩,관악구,
2119, 중앙동 동진빌딩,관악구,10.0
2122, 낙성대로 입구,관악구,
2127, 난곡종점,관악구,
2128, 관악구청교차로,관악구,12.0
2129, 낙성대 과학전시관,관악구,
2130, 영어마을 관악캠프,관악구,
2135, 신림역 5번출구,관악구,
2136, 신림역 8번출구,관악구,
2137, KT&G 관악지점,관악구,
2139, 서울신성초등학교,관악구,
2140, 신림1교 교차로,관악구,20.0
2143, 서울산업정보학교,관악구,
2144, 난우길입구,관악구,
2145, 은천초등학교 육교,관악구,
2148, 낙성대역 3번출구 뒤,관악구,
2156, 신림푸르지오아파트,관악구,
2159, 인헌초교,관악구,
2164, 관악우체국,관악구,
2165, JK장평타워,관악구,
2167, 낙성대역 1번출구,관악구,
2169, 봉천역 2번출구,관악구,
2170, 조원동 강남힐병원,관악구,
2171, 서울대입구역 5번출구,관악구,
2172, 나들목공원,관악구,
2173, 당곡사거리,관악구,
2174, 삼성디지털프라자관악점,관악구,
2175, 신림동걷고싶은문화의거리입구,관악구,
2176, 보라매공원 보도육교,관악구,
2178, 서울대학교 정문,관악구,
2179, 양녕로 입구,관악구,
2184, 구암초등학교 버스정류장,관악구,
2185, 대학동 고시촌,관악구,
2186, 낙성대입구삼거리,관악구,15.0
2187, 현대시장사거리,관악구,15.0
2189, 봉천역 4번출구,관악구,15.0
2190,도원맨션,관악구,12.0
2191,대학동주민센터,관악구,10.0
2195,은천교회,관악구,15.0
2196, 봉천역 3번출구,관악구,15.0
2198,사랑의병원,관악구,10.0
2199,신봉천주유소 A,관악구,8.0
2202,청계산입구역 1번출구,서초구,
2203, 청계산입구역 2번출구,서초구,
2205, 내곡3단지 어린이공원 앞,서초구,
2206, 언남초등학교 앞,서초구,
2207, 내곡파출소 뒤 정자,서초구,
2210, 반포1동 주민센터 앞,서초구,
2211, 서초구립반포도서관 앞,서초구,
2212,서초현대4차아파트 201동 맞은편,서초구,
2213, 고속터미널역 5번출구 앞,서초구,
2214, 신반포역 2번출구 앞,서초구,
2215, 반포종합운동장 입구,서초구,
2217,아크로리버뷰 부지 앞,서초구,
2219," 고속터미널역 8-1번, 8-2번 출구 사이",서초구,
2221, 방일초교 마을버스 정류장,서초구,
2222,사당역 12번출구 뒤,서초구,
2223, 방배래미안 정문 앞,서초구,
2225,백석예술대학교 제3캠퍼스 앞,서초구,
2226, 신동아럭스빌아파트 앞,서초구,
2227,방배열린문화센터 앞,서초구,
2228,뒷벌공원 옆,서초구,15.0
2229,로고스교회 맞은 편,서초구,
2230,이수역 4번 출구,서초구,
2231, 삼성타운(삼성생명) A동 맞은편,서초구,
2233, 서초신동아1차아파트 옆,서초구,
2235,KT 서초지사 앞,서초구,
2237,서울남부터미널 대합실 입구,서초구,
2239,교대역 6번출구,서초구,
2241,양재전화국 사거리,서초구,
2242,양재역 11번 출구 앞,서초구,
2243,서울가정법원,서초구,
2244,교육개발원입구 교차로,서초구,20.0
2245,양재초등학교 맞은편,서초구,
2246, 서울시 품질시험소 앞,서초구,10.0
2247,섬들근린공원,서초구,
2248, 서초리슈빌S 글로벌 앞,서초구,
2249, 우솔초등학교 맞은편,서초구,
2250, 서초유치원 맞은편,서초구,
2251, 더케이호텔 입구(양재2),서초구,
2252, 잔디마을 마을버스 정류장,서초구,25.0
2255,양재시민의숲역(매헌) 1번출구,서초구,
2256,양재동 꽃시장 입구,서초구,10.0
2257, 청계산 입구 삼거리,서초구,
2258,구룡사 삼거리,서초구,
2259, 잠원역 3번-4번 출구사이,서초구,
2263, 바우뫼문화복지회관,서초구,
2264, 이수역 1번출구,서초구,
2265, 이수고가차도 남단,서초구,
2266, 서초역 3번출구,서초구,
2269, 주홍교 하부,서초구,
2270, 서초포레스타 7단지,서초구,
2271, 내방역 8번출구 앞,서초구,
2272, 교대입구 교차로,서초구,
2273, 일동제약 사거리,서초구,
2274, 양재시민의숲역 3번출구,서초구,
2275, 염곡치안센터 건너편,서초구,
2276, 영동1교 (양재천근린공원),서초구,
2277, 길마중4교 하부,서초구,10.0
2279, 교대역 5번출구뒤,서초구,
2280, 서울서초고용센터앞,서초구,
2281, 연세사랑병원신관앞,서초구,
2282, 방배래미안아트힐 101동앞,서초구,
2283, 그룹한빌딩옆,서초구,
2284, CJ오쇼핑앞,서초구,
2285, LH서초3단지 301동 맞은편,서초구,
2286, 탑성마을입구,서초구,
2287, 능안마을입구,서초구,
2288, 안골마을입구,서초구,
2289, 남태령역 2번출구,서초구,
2293, SPC 앞,서초구,
2294, 두상빌딩 앞,서초구,
2297, 남부터미널역 1번출구,서초구,
2299, 한전아트센터 앞,서초구,
2301, 현대고등학교 건너편,강남구,
2302, 교보타워 버스정류장(신논현역 3번출구 후면),강남구,
2303, 논현역 10번출구,강남구,
2304, 대현그린타워,강남구,10.0
2305, MCM 본사 직영점 앞,강남구,
2306, 압구정역 2번 출구 옆,강남구,
2307, 압구정 한양 3차 아파트,강남구,
2308, 압구정파출소 앞,강남구,
2309, 청담역(우리들병원 앞),강남구,
2310, 청담동 맥도날드 옆(위치),강남구,
2311, 학동로 래미안 아파트 앞,강남구,
2312, 청담역 13번 출구 앞,강남구,
2313, 금원빌딩 앞,강남구,
2314, 청담나들목입구,강남구,
2315, 봉은사역 5번출구 옆,강남구,
2316, 삼성역 8번출구,강남구,
2317, 삼성도로공원,강남구,
2318, 삼성중앙역4번출구(문화센터더 리빌),강남구,
2319, 포스코사거리 서측(수협 삼성동 지점),강남구,
2320, 도곡역 대치지구대 방향,강남구,
2321, 학여울역 사거리,강남구,
2322, 삼성역 3번 출구,강남구,
2323, 주식회사 오뚜기 정문 앞,강남구,
2324, 천주교 대치 2동 교회 옆,강남구,
2325, 대치삼성아파트 앞 교차로,강남구,
2326, 대치동 삼성로,강남구,
2327, 뱅뱅사거리 랜드마크타워 앞,강남구,
2328, 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,강남구,
2329, 르네상스호텔사거리 역삼지하보도 2번출구,강남구,
2330, 역삼월드메르디앙아파트 앞,강남구,
2331, 동영문화센터앞,강남구,
2332, 선릉역3번출구,강남구,
2333, 양재역 3번출구 주변,강남구,
2334, 삼호아파트 2동 ( 간선도로),강남구,
2335, 3호선 매봉역 3번출구앞,강남구,15.0
2336, 강남세브란스교차로 래미안그레이튼 104동 앞,강남구,
2337, 대모산입구역 2번출구 앞,강남구,
2339, 현대아파트 정문 앞,강남구,
2340, 삼호물산버스정류장(23370) 옆,강남구,17.0
2341, 일원역 4~5번 출구 사이,강남구,
2342, 대청역 1번출구 뒤,강남구,
2344, 리엔파크 2단지 앞,강남구,
2347, 두산건설 본사,강남구,
2348, 포스코사거리(기업은행),강남구,23.0
2349, 역삼빌딩 앞(하나은행 옆),강남구,
2350, 래미안그레이튼102동앞,강남구,
2351, 청소년수련관(수영장)앞,강남구,
2352, 서울본부세관(건설회관 앞),강남구,
2353, 강남구청역 2번출구 뒤,강남구,
2354, 청담역 2번출구,강남구,
2355, 삼성역 5~6번 출구 사이,강남구,
2356, 강남구청,강남구,10.0
2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),강남구,
2358, 구룡초사거리 (현대아파트10동 앞 ),강남구,
2359," 국립국악중,고교 정문 맞은편",강남구,
2360, 도곡1동 주민센터 교차로,강남구,
2362, 신사동 가로수길 입구,강남구,
2363, 강남 을지병원 교차로,강남구,
2364, 도산공원교차로,강남구,
2365, K+ 타워 앞,강남구,
2368, 도곡동 경남아파트 건너편,강남구,7.0
2369, KT선릉타워,강남구,
2370, 한티역 3번출구,강남구,
2371, 한국우편사업진흥원,강남구,
2372, 대치역 사거리,강남구,
2373, 개포동역 사거리,강남구,
2375, 수서역 1번출구 앞,강남구,
2376, 수서역 6번출구 앞,강남구,
2377, 수서역 5번출구,강남구,
2380, 삼성동베이직하우스앞,강남구,
2381, 언주역 6번출구앞,강남구,
2382, 역삼동 sk뷰 501동앞,강남구,
2383, 보금자리정원,강남구,
2384, 자곡사거리,강남구,
2385, 학동역,강남구,
2386, 크린랩 본사,강남구,10.0
2387, 래미안강남힐즈 사거리,강남구,
2388, 강남구 도시관리공단,강남구,
2389, 경기여자고등학교 후문 (삼성로3길 입구),강남구,
2390, 구룡마을 입구 (래미안블레스티지 아파트),강남구,3.0
2391, 구룡터널 입구(개포1단지아파트),강남구,
2392, 구룡산 입구 (구룡산 서울둘레길 입구),강남구,
2394, 개포래미안포레스트아파트 107동 앞,강남구,10.0
2396, 영동3교 북단(우성캐릭터 앞 보도),강남구,
2398, 더라움,강남구,
2401, 밀알학교 입구 (삼성서울병원 입구),강남구,
2403, 공무원연금매점 교차로 (개포주공9단지 입구),강남구,
2404, 대모산입구역 4번 출구 앞,강남구,
2405, 청담공원앞 교차로,강남구,
2406, 논현동 광명빌딩 앞,강남구,
2407, 역삼서초삼성 세무서 앞 (역삼빌딩 앞,강남구,
2408, 강남한양수자인아파트,강남구,
2409, 역삼동 디오슈페리움 (우성아파트 사거리),강남구,
2410, 포스코피앤에스타워 (역삼역 3번출구 부근),강남구,10.0
2411, 세곡동 성당,강남구,
2413,도곡역 1번 출구,강남구,20.0
2414, 도곡역 아카데미스위트 앞,강남구,20.0
2415,한티역 롯데백화점 앞,강남구,15.0
2416,한티역 6번 출구,강남구,10.0
2417,선정릉 디캠프(D.CAMP)앞,강남구,10.0
2418,봉은사역 7번 출구,강남구,10.0
2419,"봉은사역 1,2번 출구",강남구,13.0
2420,학여울역 사거리(LG베스트샵 앞),강남구,20.0
2421, 신논현역 4번출구,강남구,15.0
2422,수서동 성당 맞은편,강남구,10.0
2423,영희초교 사거리(래미안개포루체하임),강남구,10.0
2425,세곡동 사거리(대왕초등학교 정류장),강남구,20.0
2426,강남한신휴플러스 6단지,강남구,10.0
2427,개포고등학교 정문앞,강남구,10.0
2430,강남파이낸스센터앞(역삼역2번출구),강남구,10.0
2431,대치역 7번출구,강남구,10.0
2501, 서초 포레스타5단지,서초구,
2502, 서초역1번출구 앞,서초구,
2503, 반포1동 서초빌딩 앞,서초구,
2504, 신사역 4번출구 뒤,서초구,10.0
2505, 우성아파트사거리 (기업은행앞),서초구,
2506, LG유플러스 (방배사옥),서초구,
2509, 심산기념문화센터,서초구,16.0
2510, JW타워,서초구,
2511, 이수역 6번출구 앞,서초구,
2514,사평역 2번출구,서초구,10.0
2515,서초초등학교 후문,서초구,15.0
2516,본마을 노인복지센터 앞,서초구,9.0
2517,서초그랑자이 앞,서초구,20.0
2518,서초동 현대아파트 앞,서초구,10.0
2519,서초2교(사임당로 방면),서초구,10.0
2520,서초1교 (진흥아파트 방면),서초구,20.0
2521,서초 크로바타워 앞,서초구,13.0
2523,뉴코아 킴스클럽 앞,서초구,10.0
2524,반포쇼핑타운 8동 앞,서초구,15.0
2525,반포쇼핑타운 2동 앞,서초구,20.0
2527,반포중학교 앞(세화여고 맞은편),서초구,10.0
2529,우리은행 방배동지점 앞,서초구,12.0
2530,삼호3차아파트 앞,서초구,15.0
2531,멤피스아파트 앞,서초구,20.0
2532,국립국악원 앞,서초구,13.0
2533,한가람미술관 앞,서초구,10.0
2535,신반포역 3번출구 뒤,서초구,10.0
2536,서초종합체육관 입구,서초구,10.0
2537,양재역 8번출구 앞,서초구,10.0
2538,사평리근린공원,서초구,10.0
2539,대한무역투자진흥공사 KOTRA 앞,서초구,20.0
2540,반포천 앞,서초구,10.0
2541,옛골 입구,서초구,10.0
2542,신논현타워 앞,서초구,10.0
2545,국립중앙도서관(국제회의장옆),서초구,15.0
2547, 반포래미안 리오센트,서초구,7.0
2548,반포1동 자율방범초소 옆,서초구,18.0
2549,LH 서초 4단지 403동,서초구,10.0
2550,양재동 꽃시장 건너편,서초구,10.0
2601, 석촌호수 아뜰리에,송파구,
2603, 송파 글마루 도서관,송파구,
2604, 풍납토성 서성벽터A,송파구,
2605, 복정역 1번 출구 앞,송파구,
2606, 위례동주민센터 맞은편 근린공원,송파구,
2608, 송파구청,송파구,10.0
2609, 보성중고등학교 후문 앞,송파구,
2611, 송파지역자활센터 뒤,송파구,
2613, 잠실나들목,송파구,
2614, 가락고등학교 앞,송파구,
2615, 테라타워2,송파구,
2616, 거여동 사거리,송파구,
2617, 가락삼환아파트 앞,송파구,
2618, 삼전역 1번출구,송파구,
2619, 석촌고분역 4번출구,송파구,9.0
2620, 송파나루역 4번 출구옆,송파구,
2621, 한성백제역 2번 출구,송파구,
2622, 올림픽공원역 3번출구,송파구,
2623,석촌동 주민센터,송파구,15.0
2625,가락종합 사회복지관,송파구,15.0
2626,"경찰병원역 1,2번 출구 사이",송파구,15.0
2627,문정시영아파트 5동 앞 공원,송파구,15.0
2628,문정역 1번출구,송파구,15.0
2630,서울방이동 고분군,송파구,12.0
2631,배명고등학교,송파구,15.0
2632,석촌고분역 2번 출구,송파구,9.0
2633,송파학사 옆,송파구,20.0
2634,위례포레샤인아파트 2318동,송파구,10.0
2635,잠실새내역 1번출구,송파구,21.0
2637, 아시아지하보도 14번 출구,송파구,15.0
2639,석촌역 8번출구,송파구,18.0
2641,송파역 4번출구,송파구,15.0
2642,마천동 성내천 쉼터,송파구,12.0
2643,풍납중학교 측면,송파구,10.0
2644, 성내5교,송파구,10.0
2645,잠실나들목2(엘스아파트136동),송파구,10.0
2646,레이크펠리스101동앞,송파구,15.0
2647,잠실 자전거 수리센터 앞,송파구,7.0
2648,헬리오시티 112동 앞,송파구,30.0
2649,오금공원사거리2,송파구,10.0
2650,위례22단지 2208동 다리앞,송파구,7.0
2651,경찰병원역 3번출구 앞,송파구,20.0
2652,송파 레미니스1단지 102동 앞,송파구,41.0
2653,올림픽공원사거리(선수촌아파트),송파구,25.0
2654,올림픽선수촌아파트 136동 앞,송파구,10.0
2655,송이공원,송파구,20.0
2656,풍납동 아이파크 107동 앞,송파구,10.0
2657,송파 파인타운 11단지,송파구,10.0
2658,가락몰 업무동,송파구,10.0
2659,서울친환경유통센터,송파구,10.0
2701, 마곡나루역 5번출구 뒤편,강서구,
2702, 마곡 엠밸리2단지,강서구,
2703,서울도시가스 앞,강서구,20.0
2704,홈플러스(강서점),강서구,10.0
2706,강서공업고등학교 앞,강서구,13.0
2707,한강아파트,강서구,13.0
2708,강서한강자이타워 앞,강서구,15.0
2709,강변아파트 310동 앞,강서구,20.0
2710,라이품 공영주차장 앞,강서구,30.0
2711,가로공원공영주차장 1번 출구,강서구,9.0
2712,화곡터널입구교차로,강서구,18.0
2713,우장초등학교 앞,강서구,13.0
2715,마곡나루역 2번 출구,강서구,25.0
2716,롯데 R&D 센터,강서구,20.0
2717,LG유플러스 마곡사옥,강서구,62.0
2718,마곡수명산파크1단지,강서구,20.0
2719,마곡문화공원,강서구,40.0
2720,힐스테이트에코,강서구,30.0
2721,등촌1-10단지 교차로,강서구,12.0
2723,마곡 필네이처,강서구,13.0
2724,(재)FITI시험연구원,강서구,25.0
2725,서울식물원 식물문화센터,강서구,20.0
2727,서울식물원 잔디마당 앞,강서구,25.0
2728,마곡나루역 3번 출구,강서구,55.0
2729,넥센 유니버시티 앞,강서구,30.0
2730,마곡메가박스 앞,강서구,30.0
2731,명덕고교,강서구,20.0
2732,마곡수명산 1-2단지,강서구,14.0
2733,마곡13단지 정문 앞,강서구,15.0
2737,까치산역 3번 출구,강서구,10.0
2739,수명산파크1단지교차로,강서구,20.0
2740,마곡레포츠센터,강서구,20.0
2741,마곡수명산파크5-6단지,강서구,8.0
2742,강서구민올림픽체육센터,강서구,10.0
2744,강서세무서 앞,강서구,25.0
2745,수명초등학교,강서구,9.0
2746,수명산파크 4단지 411동 앞,강서구,10.0
2801, 대륭포스트타워1차,구로구,
2804,항동지구 6단지 602동 앞,구로구,10.0
2805,구로자원순환센터,구로구,10.0
2806,항동지구 4단지 입구,구로구,10.0
2807,항동지구 1단지 105동 앞,구로구,10.0
2808,항동지구 2단지 202동 앞,구로구,10.0
2809,항동지구 11단지 1103동 앞,구로구,10.0
2810,항동지구 3단지 311동 앞,구로구,10.0
2812,항동프라자,구로구,15.0
2813,항동지구 3단지 302동 앞,구로구,10.0
2814,항동지구 10단지 1001동 앞,구로구,10.0
2815,항동지구 7단지 정문,구로구,12.0
2816,항동지구 8단지 803동옆(주차장입구),구로구,14.0
2817,천왕이펜하우스5단지 앞,구로구,10.0
2818,천왕이펜하우스3단지 앞,구로구,14.0
2819,하늘숲초등학교 앞,구로구,20.0
2820,신세기아파트 앞,구로구,10.0
2821,청구아파트 앞,구로구,10.0
2822,제니스스포츠 앞,구로구,14.0
2823,중앙유통단지 앞,구로구,10.0
2824,미래사랑어린이공원 앞,구로구,10.0
2825,초롱타운 앞,구로구,10.0
2826,가마산지하보도 옆,구로구,10.0
2901,공릉동풍림아파트 101동,노원구,8.0
2902,공릉풍림아파트 108동,노원구,12.0
2903,월계초안아파트 1단지,노원구,10.0
2904,중계3차청구아파트,노원구,8.0
2907, 월계중학교,노원구,15.0
2908, 광운대학교 중앙도서관,노원구,20.0
2909, 석계역 3번 출구,노원구,13.0
2910,도깨비시장,노원구,10.0
2911,상계역중앙시장,노원구,7.0
2912,대진고등학교,노원구,20.0
2913,상계8동 주민센터,노원구,17.0
2914,서울과학기술대학교(미래관),노원구,10.0
2915,서울과학기술대학교(어학교육원),노원구,35.0
2917,신창중학교 후문 맞은편 버스정류장,노원구,10.0
2919,등나무 근린공원(시립북서울미술관 앞),노원구,16.0
2920,상계중학교(당현2교사거리),노원구,14.0
2921,중계역 2번출구,노원구,10.0
3002,벽산상암스마트큐브,마포구,10.0
3003,래미안신공덕3차아파트,마포구,5.0
3005,마포구청 청사내,마포구,10.0
3006, 상암월드컵파크5단지(상암중학교),마포구,10.0
3007,MBC 앞,마포구,10.0
3008,DMC역7번출구,마포구,10.0
3009,홍대입구역 사거리,마포구,10.0
3010,홍대입구역 3번출구,마포구,15.0
3013,서울지방고용노동청 앞,중구,10.0
3100, 북성초교,서대문구,
3101, 서대문구청,서대문구,
3102, 연희삼거리,서대문구,
3103, 홍제삼거리 북측,서대문구,
3104, e편한세상 신촌4단지 앞,서대문구,
3105, 홍은센트레빌 아파트 앞,서대문구,
3109,북한산더? 106동 앞,서대문구,10.0
3110,홍은 현대아이파크 아파트 202동 앞,서대문구,15.0
3111,무악재역 4번 출구,서대문구,10.0
3113,독립문 앞,서대문구,15.0
3114,충정로역 3번 출구,서대문구,7.0
3115,북아현 치안센터 인근,서대문구,20.0
3116,신촌역 4번출구,서대문구,10.0
3117,이화여대 인문관 인근,서대문구,10.0
3119,연희 브라운스톤 아파트 앞,서대문구,10.0
3120,DMC엘가아파트 앞,서대문구,12.0
3121,가좌삼거리,서대문구,15.0
3122,북가좌삼거리2,서대문구,20.0
3123,DMC파크뷰자이1단지 110동 앞,서대문구,30.0
3125,연희파크푸르지오아파트 앞,서대문구,20.0
3127,홍은2파출소 옆,서대문구,10.0
3128,동신병원 맞은편,서대문구,7.0
3129,DMC래미안e편한세상203동옆,서대문구,20.0
3130,가재울사거리,서대문구,20.0
3131,연가교 교차로,서대문구,15.0
3132,홍제교,서대문구,10.0
3134,SK리쳄블(상수도사업본부),서대문구,10.0
3201,당산skv1센터,영등포구,9.0
3202,당산롯데캐슬프레스티지,영등포구,15.0
3203,도림동배드민턴체육관,영등포구,10.0
3204,도림고가도로 밑,영등포구,10.0
3205,문래현대2차,영등포구,10.0
3206,문래동 주민센터,영등포구,15.0
3207,양남사거리1,영등포구,12.0
3211,신길 래미안 프레비뉴,영등포구,15.0
3212,신풍역 6번출구,영등포구,10.0
3214,영등포 푸르지오 아파트 A,영등포구,10.0
3215,강변삼성래미안,영등포구,15.0
3219,영등포역 1번출구,영등포구,10.0
3220,래미안에스티움 앞 (신풍로),영등포구,20.0
3221,서울특별시 남부교육지원청,영등포구,10.0
3305,낙성대역 8번 출구,관악구,10.0
3310,영락고등학교,관악구,15.0
3311,서울대입구역 4번 출구,관악구,12.0
3401,창신두산아파트,종로구,10.0
3402,이화공영주차장,종로구,10.0
3404,서울특별시 중부교육지원청,종로구,9.0
3405,파크팰리스,종로구,10.0
3407,안국동사거리(신),종로구,18.0
3408,종로타워빌딩,종로구,13.0
3410,종로3가역 8번출구,종로구,10.0
3411,종묘,종로구,10.0
3412,세운상가,종로구,15.0
3413,종로플레이스,종로구,22.0
3414,종로5가역 4번출구,종로구,10.0
3415,동대문역6번출구,종로구,15.0
3416,동묘앞역 6번출구,종로구,15.0
3417,창신3동주민센터,종로구,12.0
3418,창신역2번 출구,종로구,10.0
3419,국립어린이과학관,종로구,14.0
3420, 성균관대입구 사거리 B,종로구,10.0
3421,혜화역 1번출구,종로구,10.0
3422,성균관대 정문,종로구,23.0
3425,광화문 풍림스페이스본 1단지앞,종로구,7.0
3426,독립문역 2번출구 뒤,종로구,10.0
3427,인왕산 아이파크 정문,종로구,8.0
3428,서울미술관,종로구,10.0
3429,HW컨벤션센터 앞,종로구,10.0
3431,로제우스 레포츠센터,종로구,10.0
3432,종로2가 사거리,종로구,15.0
3500, 군자역2번출구,광진구,
3501, 광진구청 앞,광진구,
3502, 중곡역 1번출구,광진구,18.0
3503, 광진유진스웰,광진구,
3504, 원일교회,광진구,
3505, 신양초교앞 교차로,광진구,
3506, 영동대교 북단,광진구,
3507, 어린이회관,광진구,
3508, 화양사거리,광진구,7.0
3509, 세종사이버대학교,광진구,20.0
3510, 중곡SK아파트앞,광진구,
3511, 응봉역 1번출구,성동구,
3513, 상왕십리역 1번출구,성동구,
3514, 왕십리교회옆,성동구,
3516, 구의아리수정수센터앞,광진구,
3517, 용마사거리,광진구,
3518, 군자역 7번출구뒤,광진구,
3521, 현대홈타운 뒷길,광진구,
3523, 건국대학교 과학관(이과대) 앞,광진구,
3525, 금호스포츠센터앞,성동구,
3527, 왕십리 자이아파트(101동 앞),성동구,
3528, 광진정보도서관,광진구,
3529, 어린이대공원정문,광진구,
3530, 왕십리자이아파트 후문(삼거리),성동구,
3531, 논골사거리(금호도서관 입구),성동구,
3532, 왕십리KCC스위첸아파트,성동구,
3533, 건대입구역 사거리(롯데백화점),광진구,
3534, 건대입구역 5번출구 뒤,광진구,
3536, 중앙농협(자양동),광진구,
3537, 아차산 휴먼시아 아파트 옆,광진구,
3539, 서원마을,강동구,
3542, 래미안 구의파크 스위트,광진구,
3543, 세종대학교(학술정보원),광진구,
3544,한양대역 3번 출구,성동구,10.0
3545,한양대역 1번출구,성동구,10.0
3547,상왕십리역 6번 출입구,성동구,12.0
3548,뚝섬역 6번출구,성동구,10.0
3549,건영아파트 앞,성동구,9.0
3550,금호나들목,성동구,20.0
3551,성동도로사업소,성동구,10.0
3552,서울숲 공영주차장앞,성동구,19.0
3553,마장역3번출구,성동구,10.0
3555,양지사거리(센트라스APT 115동앞),성동구,10.0
3556,신금호파크자이APT앞,성동구,10.0
3557,서울숲리버뷰자이APT105동 앞,성동구,8.0
3558,마장동 금호어울림APT앞,성동구,10.0
3559,성동구민종합체육센터 앞,성동구,10.0
3560,성동구 견인차량 보관소 앞,성동구,22.0
3561,행당동 삼부APT후문,성동구,10.0
3563,구의7단지현대아파트,광진구,5.0
3566,우성4차아파트,광진구,10.0
3569,건대병원후문,광진구,12.0
3570,구의역 리버비스타 오피스텔,광진구,10.0
3571,화양 APT(횡단보도 옆),광진구,15.0
3573,광나루안전체험관,광진구,15.0
3575, 자양사거리(서원빌딩),광진구,6.0
3579,광진 캠퍼스시티,광진구,20.0
3581,광진광장,광진구,15.0
3582,화양동 우체국,광진구,14.0
3586,군자역 비채온 오피스텔,광진구,8.0
3587,우성식품 앞,광진구,15.0
3588,세종대학교(영실관),광진구,10.0
3600,사근빗물펌프장 건너편,성동구,7.0
3602, 한국지역난방공사강남지사,강남구,5.0
3603, 삼성역 2번출구,강남구,10.0
3604, 삼성중앙역 5번출구,강남구,15.0
3605, 봉은사역6번출구(현대아이파크타워앞),강남구,10.0
3606, 신사동주민센터 옆,강남구,10.0
3609, 언주초등학교 입구,강남구,16.0
3610, 윗반마을 입구,강남구,10.0
3611, 방죽마을 입구,강남구,16.0
3612, 은곡마을,강남구,10.0
3614, 은마아파트 입구 사거리,강남구,10.0
3615, 서울 논현동우체국 앞,강남구,10.0
3616, 역삼중학교 앞(체육관 방향),강남구,10.0
3618, 서울율현초교 삼거리,강남구,10.0
3620, 청담역 11번 출구,강남구,10.0
3621, 휘문고교 사거리,강남구,10.0
3622, 은마아파트입구 사거리(1),강남구,7.0
3623, 일원에코파크 앞(개포로 방면),강남구,10.0
3624, 대모산입구역 7번 출구 앞,강남구,10.0
3627, 압구정나들목,강남구,10.0
3628, 역삼1동 주민센터,강남구,10.0
3629, 청담사거리(신한오피스텔빌딩 앞),강남구,4.0
3630, 개포우성6차아파트 정문 앞,강남구,10.0
3634, 국악고교 앞 교차로,강남구,5.0
3636, 삼성중앙역·플래티넘아파트 정류소,강남구,5.0
3637, 세곡데이케어센터,강남구,10.0
3638, 신청담나들목,강남구,5.0
3640, 일원1동주민센터앞 사거리,강남구,7.0
3641, 대청역,강남구,10.0
3642, LH강남힐스테이트아파트,강남구,13.0
3643, 더시그넘하우스 앞,강남구,5.0
3644, 상록수아파트,강남구,5.0
3646, 선정릉역 4번 출구,강남구,7.0
3647, 구룡역 1번 출구,강남구,10.0
3648, 구룡역 4번 출구,강남구,5.0
3649, 구룡역 5번 출구,강남구,6.0
